NUM_CTE,PRODUCTO,SUBPROD,ID_PROCESO,DESTINO,TIPO_CTE,COTIZACION,TIPO_OFERTA,DES_PROD,DES_PROD_GLOBAL,FLUJO,TEST_FLUJO,TIPO_PRODUCTO,VIGENCIA,LINEA_APROBADA_LEAP,TIPO_LINEA,ESTATUS_OFERTA_ORIGEN,ESTATUS_OFERTAS_003,ERROR_RECHAZO,DESCRIP_ESTATUS_021,TIPO_TDC,DESCRIP_TIPO_TDC,TIPO,OBSERVACION,BITACORA_CAMBIOS,BAJA,FECHA_BAJA,FEC_ULT_ACT_ST_021,FEC_PROCESO,MES_INFORMACION,MES_INFO_EVAL,MES_CAMPANA,LLAVE_MULT
1-979750-[[,004,001,801,1000001.0,2000008.0,8012.0,Preaprobado,Anticipo de Nomina,Consumo,Corto,2.0,AN Corto  ,20200102.0,78000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,178447000400180120200102                                                                            
1-124715-XJ,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,300000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,208240500200200220200102                                                                            
1-730018-HP,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,63931500100290120200102                                                                             
1-499870-XO,004,001,002,1000001.0,2000008.0,1619.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,3.0,AN        ,20200102.0,241013.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,411596000400100220200102                                                                            
1-161999-XJ,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,127111500200200220200102                                                                            
1-129868-AR,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,200000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,212965000200200220200102                                                                            
1-687536-UM,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,266000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,46335000200200220200102                                                                             
1-612337-WV,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,96741500200200220200102                                                                             
1-213831-TE,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,272438000200200220200102                                                                            
1-831506-[Z,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,379867500200200220200102                                                                            
1-756251-ET,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,392943500200200220200102                                                                            
1-748583-ZT,004,002,801,1000001.0,1000006.0,1680.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,150000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,161083000400280120200102                                                                            
1-133017-UO,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,396000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,222412500200200220200102                                                                            
1-671560-IQ,004,002,002,1000001.0,1000006.0,8900.0,Preaprobado,Credito Personal,Consumo,Largo,1.0,CP        ,20200102.0,229986.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,291271500400200220200102                                                                            
1-217690-QC,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,416875500100290120200102                                                                            
1-844954-JM,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,91000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,408374000100290120200102                                                                            
1-844954-JM,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,408374000200200220200102                                                                            
1-642186-TL,004,002,801,1000001.0,1000006.0,8897.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,313.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,94283000400280120200102                                                                             
1-362789-SL,004,001,801,1000001.0,2000008.0,1619.0,Preaprobado,Anticipo de Nomina,Consumo,Corto,2.0,AN Corto  ,20200102.0,51000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,155636500400180120200102                                                                            
1-748583-ZT,001,002,901,1000002.0,1000006.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,40000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,73.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,161083000100290120200102                                                                            
1-295090-FS,004,002,002,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,97005.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,310910000400200220200102                                                                            
1-831506-[Z,001,002,901,1000002.0,1000001.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,243000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,60.0,PR,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,379867500100290120200102                                                                            
1-394585-FS,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,36000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,136196500100290120200102                                                                            
1-599386-K[,004,007,801,1000003.0,2000008.0,9536.0,Preaprobado,Disposicion Inmediata Anticipo de Nomina,Consumo,Corto,2.0,DI AN     ,20200102.0,300000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,36994500400780120200102                                                                             
1-802824-HF,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,7000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,79.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,38498500100290120200102                                                                             
1-748309-B\,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,313.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,73974000200200220200102                                                                             
1-599386-K[,002,002,002,1000001.0,1000003.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,36994500200200220200102                                                                             
1-891478-NX,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,344000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,42733500200200220200102                                                                             
1-730018-HP,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,63931500200200220200102                                                                             
1-845370-YQ,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,0.0,Revolvente,==> LEAP,Rechazado,135.0,Sin Producto en APSC,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,157523000100290120200102                                                                            
1-129868-AR,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,24000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,74.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,212965000100290120200102                                                                            
1-226450-PL,004,002,002,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,250009.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,321175000400200220200102                                                                            
1-148148-JE,004,002,002,1000001.0,1000006.0,8900.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,360012.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,351466500400200220200102                                                                            
1-251383-W\,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,113000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,347143000200200220200102                                                                            
1-969018-XA,001,002,901,1000002.0,2000041.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,20000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,72234500100290120200102                                                                             
1-872532-FE,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,66000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,69141000100200220200102                                                                             
1-288266-DC,004,001,002,1000001.0,2000008.0,8015.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,3.0,AN        ,20200102.0,31008.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,126205500400100220200102                                                                            
1-285251-QZ,004,007,801,1000003.0,1000004.0,1712.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,1.0,DI CP     ,20200102.0,53000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,179889500400780120200102                                                                            
1-285251-QZ,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,269000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,179889500200200220200102                                                                            
1-688378-NZ,004,007,801,1000003.0,2000021.0,2147.0,Preaprobado,Disposicion Inmediata Anticipo de Nomina,Consumo,Corto,1.0,DI AN     ,20200102.0,31000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,190675500400780120200102                                                                            
1-874976-BP,004,002,002,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Largo,1.0,CP        ,20200102.0,109994.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,98060000400200220200102                                                                             
1-259830-ZU,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,108000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,110763500200200220200102                                                                            
1-436144-ZO,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,291009000100200220200102                                                                            
1-510436-Y\,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,293945500200200220200102                                                                            
1-148148-JE,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,351466500100200220200102                                                                            
1-539151-WM,004,002,002,1000001.0,1000004.0,8799.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,45002.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,373789000400200220200102                                                                            
1-285251-QZ,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,57000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,179889500100290120200102                                                                            
